row_id,order_id,order_date,order_priority,quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,customer_name,province,region,segment,category,sub_category,product_name,product_container,product_base_margin,ship_date,year,quarter,month,profit_margin,discount_bucket
7093,40420,2011-01-10,High,50,886.363,0.08,Regular Air,450.02,20.99,0.99,Jeremy Pistek,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2011-01-12,2011,1,1,0.5077152363083748,1-10%
7094,40485,2009-12-27,Not Specified,36,222.25,0.05,Regular Air,-63.77,5.98,5.46,David Bremer,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1983,Small Box,0.36,2009-12-27,2009,4,12,-0.28692913385826774,1-10%
7095,40485,2009-12-27,Not Specified,7,388.7135,0.01,Regular Air,-190.42,65.99,3.99,David Bremer,British Columbia,West,Corporate,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2009-12-28,2009,4,12,-0.4898723610062423,1-10%
7096,40998,2009-05-02,Medium,43,1233.22,0.05,Regular Air,385.46,29.89,1.99,Nora Paige,British Columbia,West,Small Business,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,2009-05-03,2009,2,5,0.312563857219312,1-10%
7097,40998,2009-05-02,Medium,39,144.82,0.08,Regular Air,28.4,4.0,1.3,Nora Paige,British Columbia,West,Small Business,Office Supplies,Paper,EcoTones¨ Memo Sheets,Wrap Bag,0.37,2009-05-04,2009,2,5,0.19610551028863416,1-10%
7098,41091,2009-05-24,Medium,32,6310.69,0.1,Express Air,1318.83,218.08,18.06,Harold Dahlen,British Columbia,West,Consumer,Furniture,Chairs & Chairmats,"Lifetime Advantageª Folding Chairs, 4/Carton",Large Box,0.57,2009-05-25,2009,2,5,0.20898348675026027,1-10%
7099,41152,2011-09-03,High,49,3702.92,0.03,Regular Air,541.92,76.72,19.95,Bobby Trafton,British Columbia,West,Corporate,Office Supplies,Appliances,Honeywell Enviracaire¨ Portable Air Cleaner for up to 8 x 10 Room,Large Box,0.54,2011-09-04,2011,3,9,0.14634936752616853,1-10%
7100,41152,2011-09-03,High,29,53.99,0.1,Regular Air,-15.12,1.88,1.49,Bobby Trafton,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Staples¨ General Use 3-Ring Binders,Small Box,0.37,2011-09-05,2011,3,9,-0.2800518614558251,1-10%
7101,41157,2011-04-16,Medium,39,3854.4,0.09,Regular Air,1116.98,107.53,5.81,Nicole Brennan,British Columbia,West,Home Office,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65,2011-04-18,2011,2,4,0.2897934827729348,1-10%
7102,41349,2011-12-17,Critical,44,346.2,0.0,Express Air,-335.69,7.38,11.51,Jennifer Patt,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs,Small Box,0.36,2011-12-18,2011,4,12,-0.9696418255343732,0%
7103,41349,2011-12-17,Critical,4,85.96,0.08,Express Air,-7.48,20.24,8.99,Jennifer Patt,British Columbia,West,Home Office,Furniture,Office Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",Small Pack,0.46,2011-12-19,2011,4,12,-0.08701721731037693,1-10%
7104,41349,2011-12-17,Critical,39,475.52,0.07,Regular Air,-70.43,12.44,6.27,Jennifer Patt,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Eldon Simplefile¨ Box Office¨,Medium Box,0.57,2011-12-19,2011,4,12,-0.14811154104979812,1-10%
7105,41440,2009-09-22,High,20,92.94,0.09,Regular Air,37.77,4.91,0.5,Alejandro Savely,British Columbia,West,Corporate,Office Supplies,Labels,Avery 493,Small Box,0.36,2009-09-23,2009,3,9,0.40639122014202717,1-10%
7106,41440,2009-09-22,High,19,6070.96,0.01,Delivery Truck,173.48,296.18,54.12,Alejandro Savely,British Columbia,West,Corporate,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,2009-09-25,2009,3,9,0.028575381817702635,1-10%
7107,41539,2011-05-03,High,24,41.85,0.04,Express Air,-8.44,1.6,1.29,Charles Crestani,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent¨ Highlighters,Wrap Bag,0.42,2011-05-05,2011,2,5,-0.20167264038231777,1-10%
7108,41539,2011-05-03,High,41,2303.7125,0.04,Regular Air,398.22,65.99,8.99,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,2011-05-04,2011,2,5,0.17286011166758006,1-10%
7109,41574,2010-09-20,High,23,283.82,0.01,Regular Air,-38.94,11.97,5.81,Brendan Murry,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,2010-09-22,2010,3,9,-0.13719963357057288,1-10%
7110,41831,2012-07-21,Not Specified,43,3441.09,0.03,Delivery Truck,431.95,80.97,30.06,Muhammed Lee,British Columbia,West,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,2012-07-23,2012,3,7,0.12552708589429512,1-10%
7111,41831,2012-07-21,Not Specified,38,209.61,0.05,Regular Air,-96.29,5.28,5.66,Muhammed Lee,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,2012-07-22,2012,3,7,-0.45937693812318114,1-10%
7112,41888,2009-02-28,Low,18,1979.47,0.1,Regular Air,690.27,120.98,9.07,Victoria Pisteka,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,2009-03-09,2009,1,2,0.3487145549061112,1-10%
7113,41888,2009-02-28,Low,23,187.8,0.08,Express Air,-41.83,8.32,2.38,Victoria Pisteka,British Columbia,West,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,2009-03-04,2009,1,2,-0.22273695420660275,1-10%
7114,41888,2009-02-28,Low,29,2823.037,0.1,Regular Air,372.4,125.99,4.2,Victoria Pisteka,British Columbia,West,Corporate,Technology,Telephones and Communication,V3682,Small Box,0.59,2009-02-28,2009,1,2,0.13191467203582524,1-10%
7115,42054,2012-09-14,Medium,32,94.55,0.01,Regular Air,6.74,2.88,1.49,Patrick Bzostek,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,2012-09-16,2012,3,9,0.07128503437334743,1-10%
7116,42148,2011-10-20,Critical,11,45.31,0.07,Regular Air,-10.64,3.98,2.97,Jeremy Pistek,British Columbia,West,Corporate,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.35,2011-10-23,2011,4,10,-0.23482674906201723,1-10%
7117,42306,2012-09-14,High,4,36.46,0.1,Regular Air,-7.41,8.69,2.99,Maureen Gastineau,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D¨ Ring Binder, Heavy Gauge Vinyl",Small Box,0.39,2012-09-16,2012,3,9,-0.20323642347778387,1-10%
7118,42338,2009-11-02,Not Specified,14,63.91,0.04,Regular Air,-44.47,4.14,6.6,Adam Hart,British Columbia,West,Corporate,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,Small Box,0.49,2009-11-04,2009,4,11,-0.6958222500391176,1-10%
7119,42338,2009-11-02,Not Specified,32,1909.0065,0.01,Regular Air,344.13,65.99,8.99,Adam Hart,British Columbia,West,Corporate,Technology,Telephones and Communication,SC-3160,Small Box,0.59,2009-11-04,2009,4,11,0.18026654178495463,1-10%
7120,42343,2009-08-14,Critical,46,3412.08,0.04,Delivery Truck,239.23,70.98,26.85,Berenike Kampe,British Columbia,West,Corporate,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Jumbo Box,,2009-08-16,2009,3,8,0.07011265855431291,1-10%
7121,42343,2009-08-14,Critical,31,1311.68,0.03,Regular Air,230.37,40.99,17.48,Berenike Kampe,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2009-08-15,2009,3,8,0.17562972676262503,1-10%
7122,42467,2010-10-14,High,10,238.88,0.01,Regular Air,-48.21,22.38,15.1,Julia Barnett,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,2010-10-14,2010,4,10,-0.20181681178834562,1-10%
7123,42467,2010-10-14,High,39,1235.29,0.0,Express Air,53.63,30.98,6.5,Julia Barnett,British Columbia,West,Home Office,Technology,Computer Peripherals,Belkin ErgoBoardª Keyboard,Small Box,0.64,2010-10-16,2010,4,10,0.04341490662111731,0%
7124,42467,2010-10-14,High,12,1928.327,0.09,Regular Air,-253.37,195.99,8.99,Julia Barnett,British Columbia,West,Home Office,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,2010-10-16,2010,4,10,-0.13139368997063258,1-10%
7125,42529,2010-10-10,Low,8,57.15,0.03,Regular Air,-33.95,5.98,7.5,Bobby Elias,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1920,Small Box,0.4,2010-10-15,2010,4,10,-0.5940507436570429,1-10%
7126,42563,2010-08-12,Medium,7,44.25,0.07,Express Air,-14.36,4.24,5.41,Jeremy Pistek,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,2010-08-12,2010,3,8,-0.32451977401129944,1-10%
7127,42567,2010-01-11,Critical,12,1940.32,0.0,Delivery Truck,-18.81,146.34,43.75,Tom Prescott,British Columbia,West,Small Business,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,2010-01-13,2010,1,1,-0.009694277232621423,0%
7128,42691,2010-05-24,Low,50,2447.65,0.0,Regular Air,1170.35,46.94,6.77,Noel Staavos,British Columbia,West,Home Office,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,0.44,2010-06-02,2010,2,5,0.4781525136355279,0%
7129,42691,2010-05-24,Low,7,1069.64,0.09,Regular Air,-139.75,161.55,19.99,Noel Staavos,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer¨ Files,Small Box,0.66,2010-05-28,2010,2,5,-0.13065143412736993,1-10%
7130,42919,2011-10-06,Medium,7,1143.4285,0.04,Express Air,-475.66,195.99,4.2,David Bremer,British Columbia,West,Corporate,Technology,Telephones and Communication,T65,Small Box,0.56,2011-10-07,2011,4,10,-0.4159945287352904,1-10%
7131,43010,2012-10-09,Critical,40,233.2,0.0,Regular Air,74.83,5.68,1.46,Bryan Spruell,British Columbia,West,Home Office,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Wrap Bag,0.39,2012-10-09,2012,4,10,0.3208833619210978,0%
7132,43010,2012-10-09,Critical,24,245.53,0.02,Regular Air,83.16,10.14,2.27,Bryan Spruell,British Columbia,West,Home Office,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,2012-10-11,2012,4,10,0.33869588237689896,1-10%
7133,43043,2012-04-14,Critical,4,904.12,0.07,Regular Air,28.81,225.04,11.79,Adam Hart,British Columbia,West,Corporate,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Medium Box,0.42,2012-04-16,2012,2,4,0.03186523912754944,1-10%
7134,43170,2010-05-13,Low,25,7667.78,0.04,Delivery Truck,1494.01,306.14,26.53,Bobby Elias,British Columbia,West,Small Business,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2010-05-20,2010,2,5,0.19484257503475583,1-10%
7135,43170,2010-05-13,Low,40,1305.85,0.0,Regular Air,65.01,30.98,17.08,Bobby Elias,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 197,Small Box,0.4,2010-05-17,2010,2,5,0.04978366581154038,0%
7136,43397,2011-05-12,Critical,35,2130.31,0.08,Delivery Truck,-319.26,60.89,32.41,Damala Kotsonis,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,0.56,2011-05-13,2011,2,5,-0.14986551253104008,1-10%
7137,43494,2012-01-03,Medium,2,3668.28,0.09,Regular Air,-4858.67,1938.02,13.99,Jill Matthias,British Columbia,West,Consumer,Technology,Office Machines,Polycom ViewStationª Adapter H323 Videoconferencing Unit,Medium Box,0.38,2012-01-04,2012,1,1,-1.3245090342067671,1-10%
7138,43682,2012-08-27,Medium,14,1849.6,0.06,Regular Air,62.16,155.99,8.99,Tim Taslimi,British Columbia,West,Corporate,Technology,Telephones and Communication,R280,Small Box,0.55,2012-08-29,2012,3,8,0.03360726643598616,1-10%
7139,43814,2011-01-09,Medium,40,197.1,0.09,Regular Air,-12.88,5.28,2.99,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock¨ Ring Binders",Small Box,0.37,2011-01-10,2011,1,1,-0.06534753932014206,1-10%
7140,43814,2011-01-09,Medium,47,199.48,0.03,Regular Air,13.8,4.2,2.26,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,0.36,2011-01-10,2011,1,1,0.06917986765590536,1-10%
7141,43815,2012-06-13,Not Specified,40,635.59,0.07,Regular Air,202.83,16.51,2.99,Corey Catlett,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,JM Magazine Binder,Small Box,0.37,2012-06-14,2012,2,6,0.3191208168788055,1-10%
7142,43815,2012-06-13,Not Specified,22,1251.4,0.01,Regular Air,539.45,55.48,6.79,Corey Catlett,British Columbia,West,Home Office,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,2012-06-14,2012,2,6,0.4310771935432316,1-10%
7143,43815,2012-06-13,Not Specified,45,3577.81,0.03,Regular Air,-1097.97,78.8,35.0,Corey Catlett,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Space Solutionsª Industrial Galvanized Steel Shelving.,Large Box,0.83,2012-06-14,2012,2,6,-0.3068832609892644,1-10%
7144,43844,2010-10-31,High,25,1009.868,0.02,Regular Air,170.57,45.99,4.99,Deborah Brumfield,British Columbia,West,Small Business,Technology,Telephones and Communication,KF 788,Small Box,0.56,2010-10-31,2010,4,10,0.1689032626046176,1-10%
7145,43846,2009-02-26,High,9,31.36,0.1,Regular Air,-8.28,3.6,2.2,Jill Matthias,British Columbia,West,Consumer,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Wrap Bag,0.39,2009-02-27,2009,1,2,-0.26403061224489793,1-10%
7146,43974,2009-09-16,Not Specified,8,64.23,0.03,Regular Air,15.83,7.64,1.39,Harold Dahlen,British Columbia,West,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,2009-09-17,2009,3,9,0.24645804141366962,1-10%
7147,44000,2012-10-04,Not Specified,17,119.51,0.06,Regular Air,-51.3,7.1,6.05,Dan Campbell,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2012-10-04,2012,4,10,-0.4292527821939586,1-10%
7148,44000,2012-10-04,Not Specified,19,332.38,0.05,Regular Air,89.95,17.78,5.03,Dan Campbell,British Columbia,West,Small Business,Furniture,Office Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Small Box,0.54,2012-10-05,2012,4,10,0.2706239845959444,1-10%
7149,44003,2011-11-17,Low,38,202.42,0.09,Regular Air,0.86,5.34,2.99,Maris LaWare,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,2011-11-21,2011,4,11,0.004248592036360043,1-10%
7150,44069,2009-01-02,Critical,16,137.63,0.09,Express Air,26.71,9.11,2.15,Elizabeth Moffitt,British Columbia,West,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off¨ Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,2009-01-04,2009,1,1,0.19407106008864347,1-10%
7151,44069,2009-01-02,Critical,43,614.8,0.08,Regular Air,247.79,15.04,1.97,Elizabeth Moffitt,British Columbia,West,Consumer,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,2009-01-02,2009,1,1,0.4030416395575797,1-10%
7152,44099,2012-03-12,Medium,34,11823.52,0.1,Regular Air,4592.74,367.99,19.99,Alan Schoenberger,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4,2012-03-14,2012,1,3,0.3884410057241836,1-10%
7153,44099,2012-03-12,Medium,19,80.81,0.1,Regular Air,-67.46,4.24,5.41,Alan Schoenberger,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,2012-03-14,2012,1,3,-0.8347976735552529,1-10%
7154,44133,2010-01-06,High,35,181.15,0.06,Regular Air,-46.68,5.28,3.96,Mark Packer,British Columbia,West,Small Business,Furniture,Office Furnishings,"Master Big Foot¨ Doorstop, Beige",Wrap Bag,0.54,2010-01-07,2010,1,1,-0.2576869997239856,1-10%
7155,44261,2012-03-23,High,31,13064.06,0.01,Express Air,5979.56,420.98,19.99,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,2012-03-25,2012,1,3,0.4577106963685103,1-10%
7156,44261,2012-03-23,High,34,4771.89,0.05,Delivery Truck,-427.99,140.98,36.09,Juliana Krohn,British Columbia,West,Corporate,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,2012-03-25,2012,1,3,-0.08968982939673797,1-10%
7157,44261,2012-03-23,High,1,3360.3,0.05,Delivery Truck,-7961.43,3502.14,8.73,Juliana Krohn,British Columbia,West,Corporate,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,2012-03-24,2012,1,3,-2.369261673064905,1-10%
7158,44261,2012-03-23,High,10,306.663,0.07,Regular Air,-17.41,35.99,5.99,Juliana Krohn,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38,2012-03-26,2012,1,3,-0.05677241793108396,1-10%
7159,44323,2012-08-07,Medium,27,21320.58,0.09,Delivery Truck,5381.02,810.98,16.06,Barry Weirich,British Columbia,West,Corporate,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,0.56,2012-08-09,2012,3,8,0.252386192120477,1-10%
7160,44517,2009-04-23,Medium,5,32.5,0.03,Regular Air,-16.67,5.28,5.61,Christy Brittain,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1954,Small Box,0.4,2009-04-24,2009,2,4,-0.5129230769230769,1-10%
7161,44549,2012-01-22,Medium,5,11.25,0.08,Regular Air,-4.96,2.08,1.49,Bill Shonely,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,0.38,2012-01-23,2012,1,1,-0.4408888888888889,1-10%
7162,44679,2012-06-03,Medium,22,127.51,0.07,Regular Air,26.74,5.98,1.49,Debra Catini,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,2012-06-04,2012,2,6,0.20970904242804483,1-10%
7163,44679,2012-06-03,Medium,35,2004.22,0.08,Regular Air,338.91,60.65,12.23,Debra Catini,British Columbia,West,Small Business,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,2012-06-05,2012,2,6,0.16909820279210866,1-10%
7164,44836,2009-09-11,Medium,21,125.79,0.02,Regular Air,28.53,5.98,1.49,Tamara Willingham,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,2009-09-12,2009,3,9,0.22680658239923682,1-10%
7165,45120,2009-04-09,Critical,39,14591.44,0.07,Delivery Truck,5475.8,400.97,48.26,Emily Phan,British Columbia,West,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,2009-04-10,2009,2,4,0.37527481866080387,1-10%
7166,45158,2010-04-10,Low,40,375.52,0.09,Regular Air,131.7,9.68,2.03,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wrap Bag,0.37,2010-04-12,2010,2,4,0.3507136770345121,1-10%
7167,45158,2010-04-10,Low,15,63.84,0.03,Express Air,23.52,3.78,0.71,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,2010-04-15,2010,2,4,0.3684210526315789,1-10%
7168,45254,2010-07-26,High,45,3327.84,0.06,Delivery Truck,-3033.57,70.89,89.3,Corey Lock,British Columbia,West,Home Office,Furniture,Tables,KI Conference Tables,Jumbo Box,0.69,2010-07-27,2010,3,7,-0.9115732727534978,1-10%
7169,45315,2012-04-20,Medium,32,1141.9,0.02,Regular Air,175.32,34.76,8.22,Peter Buhler,British Columbia,West,Consumer,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2012-04-21,2012,2,4,0.15353358437691564,1-10%
7170,45380,2009-04-30,Critical,34,1912.9845,0.06,Express Air,288.09,65.99,8.8,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,6120,Small Box,0.58,2009-05-01,2009,2,4,0.15059714284146053,1-10%
7171,45380,2009-04-30,Critical,24,4170.865,0.0,Express Air,1030.51,195.99,4.2,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,KH 688,Small Box,0.57,2009-05-02,2009,2,4,0.2470734487929962,0%
7172,45409,2010-04-12,Critical,11,3427.31,0.1,Delivery Truck,124.36,320.98,58.95,Damala Kotsonis,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagodaª Round Back Stacking Chairs,Jumbo Drum,0.57,2010-04-15,2010,2,4,0.03628501652899796,1-10%
